pdf,global_id,dataset,well_name,locid,parlabel,parvq,risunits,logdate,lat,long,ns
Y,23723691,FRACK,Thums Long Beach Co.,C-648,WELL # C-648,=,null,WILMINGTON OILFIELD,33.739622,-118.13976,1
Y,03049345,FRACK,Aera Energy LLC,721CL-29 ,WELL # 721CL-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.469681,-119.73991,1
null,05906765,FRACK,Linn Operating Inc.,17,!MENCHEGO! 17,=,null,BREA-OLINDA OILFIELD,33.9440709,-117.88548,1
Y,03045552,FRACK,Aera Energy LLC,541ER2-29,WELL # 541ER2-29,=,null,BELRIDGE SOUTH OILFIELD,35.469984,-119.73606,1
null,11122005,FRACK,Aera Energy LLC,258,!LLOYD! 258 - DIRECTIONALLY DRILLED,=,null,VENTURA OILFIELD,34.31632,-119.26423,1
Y,03049677,FRACK,Chevron USA Inc. ,33 1-9CR4 ,WELL # 33 1-9CR4 ,=,null,LOST HILLS OILFIELD,35.618118,-119.72414,1
Y,03049911,FRACK,Aera Energy LLC,955JR2-29 ,WELL # 955JR2-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.462185,-119.73398,1
null,11121278,FRACK,Seneca Resources Corporation,6,!GOODMAN! 6 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4852960,-118.87466,1
Y,03048371,FRACK,Aera Energy LLC,955PR-33,WELL # 955PR-33 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.447038,-119.71410,1
Y,03047907,FRACK,Aera Energy LLC,945CR-29,WELL # 945CR-29 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.461825,-119.73564,1
Y,03044520,FRACK,Exxon Mobil Corporation,621C,!HILL! 621C - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.483471,-119.75769,1
Y,03050126,FRACK,Aera Energy LLC,916C-28 ,WELL # 916C-28 ,=,null,BELRIDGE SOUTH OILFIELD,35.459866,-119.72489,1
Y,03046719,FRACK,Vintage Production California LLC,51-23W,!WARE  AND  HAUSER! 51-23W - NOT DIRECTIONALLY DRILLED,=,null,MONUMENT JUNCTION OILFIELD,35.3969147,-119.68576,1
Y,03045801,FRACK,Occidental of Elk Hills Inc.,4-3-6D,WELL # 4-3-6D - NOT DIRECTIONALLY DRILLED,=,null,BUENA VISTA OILFIELD,35.175638,-119.44009,1
Y,03047747,FRACK,Aera Energy LLC,721ZL-29,WELL # 721ZL-29 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.469481,-119.73884,1
null,03044961,FRACK,Occidental of Elk Hills Inc.,336-28R,WELL # 336-28R - DIRECTIONALLY DRILLED,=,null,ELK HILLS OILFIELD,35.286559,-119.51217,1
Y,23727334,FRACK,Thums Long Beach Co.,J-149,WELL # J-149 - DIRECTIONALLY DRILLED,=,null,WILMINGTON OILFIELD,33.752169,-118.19430,1
null,11120433,FRACK,Mirada Petroleum Inc.,1,!HARTH! 1 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4376427,-119.10453,1
Y,03048642,FRACK,Aera Energy LLC,7315E-2,!BELRIDGE I! 7315E-2,=,null,BELRIDGE SOUTH OILFIELD,35.434032,-119.68819,1
Y,03047010,FRACK,Aera Energy LLC,754CL-29,WELL # 754CL-29 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.464241,-119.73329,1
Y,03044328,FRACK,Chevron U.S.A. Inc.,18-19UWT,WELL # 18-19UWT,=,null,LOST HILLS OILFIELD,35.6240246,-119.72557,1
null,11120274,FRACK,Seneca Resources Corporation,28-33,!WHITE STAR! 28-33 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4696555,-118.88323,1
Y,03050113,FRACK,Aera Energy LLC,552A1-33 ,WELL # 552A1-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.452139,-119.71522,1
Y,03048518,FRACK,Aera Energy LLC,964FR-33,WELL # 964FR-33,=,null,BELRIDGE SOUTH OILFIELD,35.449872,-119.71305,1
Y,03048273,FRACK,Aera Energy LLC,732AL-29,WELL # 732AL-29,=,null,BELRIDGE SOUTH OILFIELD,35.46682,-119.73778,1
Y,03049013,FRACK,Occidental of Elk Hills Inc.,73-19R,WELL # 73-19R,=,null,ELK HILLS OILFIELD,35.307422,-119.54083,1
null,11121468,FRACK,Seneca Resources Corporation,26,!FRANKEL B! 26 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4761343,-118.86734,1
null,11120069,FRACK,Seneca Resources Corporation,72B-5,!ARUNDELL! 72B-5 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4657214,-118.88760,1
Y,03049578,FRACK,Aera Energy LLC,548L1-20 ,WELL # 548L1-20 ,=,null,BELRIDGE SOUTH OILFIELD,35.471293,-119.73584,1
Y,03049341,FRACK,Aera Energy LLC,722GU-29 ,WELL # 722GU-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.468167,-119.73953,1
Y,03048519,FRACK,Aera Energy LLC,976PR-33,WELL # 976PR-33,=,null,BELRIDGE SOUTH OILFIELD,35.445255,-119.70977,1
null,11120210,FRACK,Seneca Resources Corporation,88-32,!HANSEN! 88-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4691147,-118.88774,1
Y,03041652,FRACK,Exxon Mobil Corporation,631HW,!HILL! 631HW,=,null,BELRIDGE SOUTH OILFIELD,35.483202,-119.75471,1
Y,03041648,FRACK,Exxon Mobil Corporation,664,!HILL! 664,=,null,BELRIDGE SOUTH OILFIELD,35.477883,-119.74928,1
null,11120978,FRACK,Seneca Resources Corporation,53-28,!TAR CREEK! 53-28 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4912113,-118.87615,1
null,11121214,FRACK,Seneca Resources Corporation,85-31,!WITMER! 85-31 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4723997,-118.90286,1
Y,03040730,FRACK,Aera Energy LLC,7455,!LOST HILLS TWO! 7455,=,null,LOST HILLS OILFIELD,35.662551,-119.76385,1
Y,03048933,FRACK,Aera Energy LLC,938RR-18 ,WELL # 938RR-18 ,=,null,BELRIDGE SOUTH OILFIELD,35.484681,-119.75635,1
Y,03047164,FRACK,Aera Energy LLC,7382G-2,!BELRIDGE V! 7382G-2 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.43215,-119.68253,1
Y,03047326,FRACK,Aera Energy LLC,7578B-2,!BELRIDGE II! 7578B-2,=,null,BELRIDGE SOUTH OILFIELD,35.427737,-119.68026,1
null,11121258,FRACK,Seneca Resources Corporation,51-6,!BONEBRAKE B! 51-6 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4641150,-118.90563,1
Y,03046649,FRACK,Aera Energy LLC,7321E-2,!BELRIDGE I! 7321E-2,=,null,BELRIDGE SOUTH OILFIELD,35.433912,-119.69282,1
Y,03044503,FRACK,Exxon Mobil Corporation,622EW,!HILL! 622EW,=,null,BELRIDGE SOUTH OILFIELD,35.483127,-119.75731,1
Y,03047073,FRACK,Aera Energy LLC,88WHR-19,!KING! 88WHR-19,=,null,BELRIDGE SOUTH OILFIELD,35.47086,-119.74344,1
Y,03044502,FRACK,Exxon Mobil Corporation,631BW,!HILL! 631BW,=,null,BELRIDGE SOUTH OILFIELD,35.483766,-119.75525,1
null,11120699,FRACK,Thompco Inc.,201,!OJAI! 201 - NOT DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4327652,-119.11229,1
null,11106195,FRACK,Seneca Resources Corporation,3,!FRANKEL! 3 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4794657,-118.88122,1
Y,03049303,FRACK,Aera Energy LLC,956L-34 ,WELL # 956L-34 ,=,null,BELRIDGE SOUTH OILFIELD,35.445161,-119.69825,1
Y,03047572,FRACK,Chevron U.S.A. Inc.,5-7H,!CAHN! 5-7H - DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.6061655,-119.71899,1
Y,03047162,FRACK,Aera Energy LLC,7339D-2,!BELRIDGE V! 7339D-2 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.433209,-119.68783,1
Y,03048592,FRACK,Aera Energy LLC,7192D-2,!BELRIDGE I! 7192D-2,=,null,BELRIDGE SOUTH OILFIELD,35.436616,-119.69030,1
Y,03047957,FRACK,Aera Energy LLC,555E3-29,WELL # 555E3-29 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.462526,-119.73387,1
Y,03047847,FRACK,Exxon Mobil Corporation,664F,!HILL! 664F,=,null,BELRIDGE SOUTH OILFIELD,35.477687,-119.74803,1
Y,03049123,FRACK,Aera Energy LLC,Result 557B2-36 ,WELL # RESULT 557B2-36 ,=,null,BELRIDGE NORTH OILFIELD,35.528164,-119.77765,1
null,23720427,FRACK,Thums Long Beach Co.,A-363,WELL # A-363 - DIRECTIONALLY DRILLED,=,null,WILMINGTON OILFIELD,33.75894,-118.18084,1
null,11121520,FRACK,Seneca Resources Corporation,1,!POWELL! 1 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4700193,-118.85871,1
null,11120170,FRACK,Seneca Resources Corporation,85-32,!WHITE STAR! 85-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4739339,-118.88397,1
Y,03049981,FRACK,Aera Energy LLC,927G-20 ,WELL # 927G-20 ,=,null,BELRIDGE SOUTH OILFIELD,35.473242,-119.73949,1
Y,03044769,FRACK,Aera Energy LLC,962Z-29,WELL # 962Z-29 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.468014,-119.73098,1
null,11120615,FRACK,Seneca Resources Corporation,7,!ROSSI! 7 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4684521,-118.86256,1
null,11121494,FRACK,Seneca Resources Corporation,36,!FRANKEL B! 36 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4761763,-118.86715,1
Y,03049014,FRACK,Occidental Oil and Gas ,68-18R ,WELL # 68-18R ,=,null,ELK HILLS OILFIELD,35.311204,-119.54301,1
null,03711455,FRACK,Linn Operating Inc.,A-9,!PUENTE! A-9,=,null,BREA-OLINDA OILFIELD,33.9537648,-117.91123,1
Y,03046977,FRACK,Aera Energy LLC,728ZL-20,WELL # 728ZL-20 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.471305,-119.73888,1
Y,03046251,FRACK,Occidental of Elk Hills Inc.,33-31R,WELL # 33-31R - DIRECTIONALLY DRILLED,=,null,ASPHALTO OILFIELD,35.278978,-119.55005,1
null,11120439,FRACK,Vintage Production California LLC,99,!HAMP! 99 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4346211,-119.10236,1
Y,03048529,FRACK,Aera Energy LLC,916D-34 ,WELL # 916D-34 ,=,null,BELRIDGE SOUTH OILFIELD,35.446376,-119.70556,1
Y,23727460,FRACK,Thums Long Beach Co.,B-530,WELL # B-530 - DIRECTIONALLY DRILLED,=,null,WILMINGTON OILFIELD,33.752145,-118.15993,1
Y,03046976,FRACK,Aera Energy LLC,728DU-20,WELL # 728DU-20 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.470522,-119.73939,1
null,03045544,FRACK,Aera Energy LLC,925G-34,WELL # 925G-34,=,null,BELRIDGE SOUTH OILFIELD,35.447823,-119.70393,1
null,11120737,FRACK,Seneca Resources Corporation,16,!FRANKEL B! 16 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4762437,-118.86729,1
null,03043133,FRACK,Occidental of Elk Hills Inc.,24H-26R,WELL # 24H-26R - DIRECTIONALLY DRILLED,=,null,ELK HILLS OILFIELD,35.291722,-119.48040,1
Y,03049892,FRACK,Aera Energy LLC,Lost Hills Govt 7547A ,WELL # LOST HILLS GOVT 7547A ,=,null,LOST HILLS OILFIELD,35.661381,-119.75842,1
Y,03049978,FRACK,Aera Energy LLC,527N3-20 ,WELL # 527N3-20 ,=,null,BELRIDGE SOUTH OILFIELD,35.472561,-119.73894,1
Y,03048922,FRACK,Aera Energy LLC,516C2-18 ,WELL # 516C2-18 ,=,null,BELRIDGE SOUTH OILFIELD,35.489532,-119.76035,1
Y,10100124,FRACK,Venoco Inc.,17,!BUTTES-CARROLL! 17,=,null,SUTTER BUTTES GAS OILFIELD,39.1977213,-121.87537,1
null,03044261,FRACK,Aera Energy LLC,65WD-19,!ELLIS! 65WD-19 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.476326,-119.74961,1
null,11120025,FRACK,Seneca Resources Corporation,83C-33,!ORCUTT! 83C-33 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4786157,-118.86828,1
Y,03050112,FRACK,Aera Energy LLC,551C3-33 ,WELL # 551C3-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.454486,-119.71584,1
Y,03046170,FRACK,Aera Energy LLC,7093,!LOST HILLS TWO! 7093 - NOT DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.657322,-119.75572,1
Y,03048750,FRACK,Aera Energy LLC,Section 8 5-5A ,WELL # SECTION 8 5-5A ,=,null,MIDWAY - SUNSET OILFIELD,35.160889,-119.52981,1
null,11102758,FRACK,Seneca Resources Corporation,86-31,!WITMER-USL! 86-31 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4724157,-118.90294,1
Y,23727278,FRACK,Thums Long Beach Co.,C-252,WELL # C-252 - DIRECTIONALLY DRILLED,=,null,WILMINGTON OILFIELD,33.739827,-118.13745,1
null,11120045,FRACK,Seneca Resources Corporation,83D-33,!ORCUTT! 83D-33 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4788742,-118.86799,1
null,11121493,FRACK,Seneca Resources Corporation,27,!FRANKEL B! 27 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4734111,-118.87337,1
null,11120694,FRACK,Seneca Resources Corporation,9,!ROSSI! 9 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4684644,-118.86245,1
Y,10120873,FRACK,Venoco Inc.,34-5,!BUTTES COMMUNITY 1! 34-5 - DIRECTIONALLY DRILLED,=,null,SUTTER BUTTES GAS OILFIELD,39.187919,-121.85413,1
null,11121163,FRACK,Vintage Production California LLC,110,!VALEX-FERNDALE! 110 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4338614,-119.08526,1
Y,03047568,FRACK,Chevron U.S.A. Inc.,5-6J,!CAHN! 5-6J - DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.6079802,-119.71822,1
Y,03049243,FRACK,Occidental Oil and Gas ,83-19R ,WELL # 83-19R ,=,null,ELK HILLS OILFIELD,35.307464,-119.53662,1
Y,03044767,FRACK,Aera Energy LLC,962G-29,WELL # 962G-29 - HORIZONTALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.46811,-119.73110,1
Y,03044313,FRACK,Exxon Mobil Corporation,633B,!HILL! 633B,=,null,BELRIDGE SOUTH OILFIELD,35.479859,-119.75499,1
Y,03047331,FRACK,Aera Energy LLC,7430D-2,!BELRIDGE V! 7430D-2 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.431117,-119.68089,1
null,11102655,FRACK,Seneca Resources Corporation,1,!MEL BLANC! 1 - NOT DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4755917,-118.89203,1
Y,03047013,FRACK,Aera Energy LLC,754LU-29,WELL # 754LU-29,=,null,BELRIDGE SOUTH OILFIELD,35.463467,-119.73386,1
Y,03048528,FRACK,Aera Energy LLC,537C2-34 ,WELL # 537C2-34 ,=,null,BELRIDGE SOUTH OILFIELD,35.444271,-119.70178,1
Y,03046999,FRACK,Aera Energy LLC,733ZU-29,WELL # 733ZU-29,=,null,BELRIDGE SOUTH OILFIELD,35.465997,-119.73688,1
Y,03048417,FRACK,Aera Energy LLC,732EU-29 ,WELL # 732EU-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.468497,-119.73858,1
Y,03044521,FRACK,Exxon Mobil Corporation,622,!HILL! 622 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.482453,-119.75767,1
Y,03047147,FRACK,Aera Energy LLC,55IR-19,!ELLIS! 55IR-19 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.476738,-119.75022,1
Y,03040734,FRACK,Aera Energy LLC,7532,!LOST HILLS TWO! 7532,=,null,LOST HILLS OILFIELD,35.660765,-119.76566,1
null,03047886,FRACK,XTO Energy/ExxonMobil ,Hill 643G ,WELL # HILL 643G ,=,null,BELRIDGE SOUTH OILFIELD,35.480077,-119.75317,1
Y,03044372,FRACK,Exxon Mobil Corporation,674E,!HILL! 674E,=,null,BELRIDGE SOUTH OILFIELD,35.478367,-119.74660,1
Y,03046395,FRACK,Vintage Production California LLC,34-13H,!VINTAGE NURSERIES! 34-13H - HORIZONTALLY DRILLED,=,null,SHAFTER NORTH OILFIELD,35.531327,-119.26082,1
Y,03047784,FRACK,Exxon Mobil Corporation,643JW,!HILL! 643JW,=,null,BELRIDGE SOUTH OILFIELD,35.480775,-119.75274,1
null,11102646,FRACK,Seneca Resources Corporation,2,!HEDMAN! 2 - NOT DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4765018,-118.88376,1
Y,03045542,FRACK,Aera Energy LLC,925A-34,WELL # 925A-34,=,null,BELRIDGE SOUTH OILFIELD,35.44822,-119.70444,1
null,11120946,FRACK,Vaquero Energy Inc.,3-52,!HUNTER-ROGERS! 3-52 - NOT DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4634771,-118.85929,1
null,11120356,FRACK,Seneca Resources Corporation,9,!FRANKEL B! 9 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4734606,-118.87386,1
null,11120202,FRACK,Seneca Resources Corporation,37-33,!WHITE STAR! 37-33 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4693440,-118.87845,1
Y,03048523,FRACK,Aera Energy LLC,573N1-33,WELL # 573N1-33,=,null,BELRIDGE SOUTH OILFIELD,35.450805,-119.71021,1
Y,03047046,FRACK,Aera Energy LLC,86WIR2-19,!ELLIS! 86WIR2-19,=,null,BELRIDGE SOUTH OILFIELD,35.474305,-119.74480,1
Y,03048593,FRACK,Aera Energy LLC,7198G-2,!BELRIDGE I! 7198G-2,=,null,BELRIDGE SOUTH OILFIELD,35.436676,-119.69472,1
Y,03048741,FRACK,Aera Energy LLC,7506E-2,!BELRIDGE V! 7506E-2,=,null,BELRIDGE SOUTH OILFIELD,35.429172,-119.68199,1
null,11122085,FRACK,Renaissance Petroleum LLC,6,!VIVIAN ROSENMUND! 6 - DIRECTIONALLY DRILLED,=,null,CABRILLO OILFIELD,34.171239,-119.13449,1
null,11121547,FRACK,Seneca Resources Corporation,49,!FRANKEL B! 49 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4699603,-118.85878,1
Y,03044370,FRACK,Exxon Mobil Corporation,662,!HILL! 662,=,null,BELRIDGE SOUTH OILFIELD,35.482042,-119.74888,1
null,11121496,FRACK,Seneca Resources Corporation,45,!FRANKEL B! 45 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4700620,-118.85869,1
null,11102750,FRACK,Seneca Resources Corporation,16-28,!SHALE RIDGE! 16-28 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4864859,-118.88279,1
Y,03049555,FRACK,Aera Energy LLC,971J-33 ,WELL # 971J-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.45494,-119.7114,1
null,11121569,FRACK,Vintage Production California LLC,717,!FERNDALE! 717 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4384279,-119.08311,1
Y,03047839,FRACK,Exxon Mobil Corporation,653H,!HILL! 653H,=,null,BELRIDGE SOUTH OILFIELD,35.479865,-119.75,1
Y,03048604,FRACK,Aera Energy LLC,7076I-3,!BELRIDGE III! 7076I-3,=,null,BELRIDGE SOUTH OILFIELD,35.439697,-119.69622,1
Y,03046698,FRACK,Occidental of Elk Hills Inc.,2-2B-36B,WELL # 2-2B-36B - DIRECTIONALLY DRILLED,=,null,BUENA VISTA OILFIELD,35.19209,-119.46452,1
null,11120678,FRACK,Seneca Resources Corporation,13,!FRANKEL B! 13 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4761640,-118.86762,1
Y,03046652,FRACK,Aera Energy LLC,7367G-2,!BELRIDGE V! 7367G-2 - HORIZONTALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.463659,-119.69032,1
Y,03047060,FRACK,Occidental of Elk Hills Inc.,7-2-35B,WELL # 7-2-35B,=,null,BUENA VISTA OILFIELD,35.193214,-119.46974,1
Y,03043766,FRACK,Vintage Production California LLC,34-3H,!JACOBSEN! 34-3H,=,null,SHAFTER NORTH OILFIELD,35.525379,-119.26544,1
Y,23720513,FRACK,Thums Long Beach Co.,B-427,WELL # B-427 - DIRECTIONALLY DRILLED,=,null,WILMINGTON OILFIELD,33.752085,-118.15921,1
null,11121005,FRACK,Seneca Resources Corporation,21-6,!BONEBRAKE A! 21-6 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4654553,-118.91749,1
Y,03047173,FRACK,Aera Energy LLC,7461D-2,!BELRIDGE V! 7461D-2 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.430399,-119.68570,1
Y,03048198,FRACK,Aera Energy LLC,7574A ,WELL # 7574A ,=,null,LOST HILLS OILFIELD,35.661259,-119.76040,1
Y,03049635,FRACK,Aera Energy LLC,982M-33 ,WELL # 982M-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.452342,-119.70829,1
null,11120313,FRACK,Seneca Resources Corporation,82B-32,!RED ROCK! 82B-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4808179,-118.88349,1
null,11120610,FRACK,Seneca Resources Corporation,55-29,!RED ROCK! 55-29 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4883683,-118.88901,1
Y,03047647,FRACK,Aera Energy LLC,526NR-18,WELL # 526NR-18 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.488952,-119.75751,1
null,11120878,FRACK,Seneca Resources Corporation,44-28,!TAR CREEK! 44-28 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4912930,-118.87627,1
Y,03046172,FRACK,Aera Energy LLC,7117,!LOST HILLS TWO! 7117 - NOT DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.656892,-119.75509,1
null,05322107,FRACK,Venoco Inc.,4-35,!HAMES VALLEY! 4-35 - DIRECTIONALLY DRILLED,=,null,ANY FIELD OILFIELD,35.888486,-120.86011,1
Y,03050381,FRACK,Aera Energy LLC,984AR2-33 ,WELL # 984AR2-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.449988,-119.70860,1
Y,03047843,FRACK,Exxon Mobil Corporation,662K,!HILL! 662K,=,null,BELRIDGE SOUTH OILFIELD,35.481954,-119.74738,1
null,11120693,FRACK,Seneca Resources Corporation,27-2,!FEDERAL! 27-2 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4785500,-118.86769,1
null,11121178,FRACK,Vintage Production California LLC,211,!VALEX-FERNDALE! 211 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4334368,-119.08063,1
Y,03045493,FRACK,Occidental of Elk Hills Inc.,16SE-35R,WELL # 16SE-35R,=,null,ELK HILLS OILFIELD,35.271155,-119.48154,1
Y,03044339,FRACK,Aera Energy LLC,743CU-29 ,WELL # 743CU-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.46621,-119.73576,1
Y,03047065,FRACK,Aera Energy LLC,77WH-19,!KING! 77WH-19,=,null,BELRIDGE SOUTH OILFIELD,35.472102,-119.74518,1
Y,03048822,FRACK,Aera Energy LLC,501E4-2 ,WELL # 501E4-2 ,=,null,BELRIDGE NORTH OILFIELD,35.527595,-119.78060,1
Y,03046051,FRACK,Aera Energy LLC,764CU-29,WELL # 764CU-29 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.464145,-119.73119,1
null,11120509,FRACK,Oryx Energy Company,56,!HAMP! 56 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4337581,-119.10512,1
Y,03049310,FRACK,Aera Energy LLC,967L-34 ,WELL # 967L-34 ,=,null,BELRIDGE SOUTH OILFIELD,35.442742,-119.69612,1
null,11121095,FRACK,Seneca Resources Corporation,42-28,!TAR CREEK! 42-28 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4952530,-118.87594,1
Y,03049257,FRACK,Aera Energy LLC,533C4-35 ,WELL # 533C4-35 ,=,null,BELRIDGE NORTH OILFIELD,35.534593,-119.78035,1
null,11120092,FRACK,Seneca Resources Corporation,45-33,!WHITE STAR! 45-33 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4707305,-118.87577,1
null,11120096,FRACK,Seneca Resources Corporation,3,!MEL BLANC! 3 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4724173,-118.89380,1
Y,03049127,FRACK,Aera Energy LLC,Result 558H4-36 ,WELL # RESULT 558H4-36 ,=,null,BELRIDGE NORTH OILFIELD,35.529825,-119.77505,1
null,23723985,FRACK,Thums Long Beach Co.,A-533,WELL # A-533 - DIRECTIONALLY DRILLED,=,null,WILMINGTON OILFIELD,33.758811,-118.18199,1
Y,03049676,FRACK,Occidental Oil and Gas ,72-19R ,WELL # 72-19R ,=,null,ELK HILLS OILFIELD,35.309239,-119.53851,1
Y,03047167,FRACK,Aera Energy LLC,7407F-2,!BELRIDGE V! 7407F-2 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.431869,-119.68252,1
null,11120829,FRACK,Seneca Resources Corporation,73-29,!T. G.- R. R.! 73-29 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.492835,-118.88633,1
null,11120104,FRACK,Seneca Resources Corporation,35-28,!TAR CREEK! 35-28 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4882676,-118.87902,1
Y,03048732,FRACK,Aera Energy LLC,7343E-2,!BELRIDGE V! 7343E-2,=,null,BELRIDGE SOUTH OILFIELD,35.433184,-119.69080,1
Y,03047335,FRACK,Aera Energy LLC,7508D-2,!BELRIDGE V! 7508D-2 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.428936,-119.68328,1
Y,03049273,FRACK,Aera Energy LLC,548P4-35 ,WELL # 548P4-35 ,=,null,BELRIDGE NORTH OILFIELD,35.532473,-119.77946,1
null,11121469,FRACK,Seneca Resources Corporation,12-28,!HIGGINS! 12-28 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4965217,-118.87995,1
Y,03041637,FRACK,Exxon Mobil Corporation,642,!HILL! 642,=,null,BELRIDGE SOUTH OILFIELD,35.481228,-119.75330,1
null,11120644,FRACK,Seneca Resources Corporation,8,!ROSSI! 8 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4701932,-118.87120,1
Y,03050374,FRACK,Aera Energy LLC,511C1-33 ,WELL # 511C1-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.454664,-119.72410,1
